,MVT_GT_Los Angeles CA
2017-01-01,47.0
2017-01-08,57.0
2017-01-15,77.0
2017-01-22,50.0
2017-01-29,42.0
2017-02-05,16.0
2017-02-12,47.0
2017-02-19,53.0
2017-02-26,47.0
2017-03-05,39.0
2017-03-12,35.0
2017-03-19,78.0
2017-03-26,37.0
2017-04-02,52.0
2017-04-09,54.0
2017-04-23,24.0
2017-04-30,41.0
2017-05-07,57.0
2017-05-14,18.0
2017-05-21,44.0
2017-05-28,53.0
2017-06-04,47.0
2017-06-11,55.0
2017-06-18,67.0
2017-06-25,58.0
2017-07-02,61.0
2017-07-09,26.0
2017-07-16,38.0
2017-07-23,48.0
2017-07-30,59.0
2017-08-06,57.0
2017-08-13,98.0
2017-08-20,41.0
2017-08-27,54.0
2017-09-03,44.0
2017-09-10,36.0
2017-09-17,49.0
2017-09-24,61.0
2017-10-01,56.0
2017-10-08,44.0
2017-10-15,30.0
2017-10-22,54.0
2017-10-29,56.0
2017-11-05,50.0
2017-11-12,75.0
2017-11-19,76.0
2017-11-26,68.0
2017-12-03,32.0
2017-12-10,39.0
2017-12-17,49.0
2017-12-24,35.0
2017-12-31,52.0
2018-01-07,23.0
2018-01-14,24.0
2018-01-21,58.0
2018-01-28,54.0
2018-02-04,61.0
2018-02-11,37.0
2018-02-18,64.0
2018-02-25,39.0
2018-03-04,58.0
2018-03-11,28.0
2018-03-18,29.0
2018-03-25,39.0
2018-04-01,61.0
2018-04-08,51.0
2018-04-15,51.0
2018-04-22,58.0
2018-04-29,61.0
2018-05-06,65.0
2018-05-13,55.0
2018-05-20,82.0
2018-05-27,38.0
2018-06-03,100.0
2018-06-10,48.0
2018-06-17,40.0
2018-06-24,47.0
2018-07-01,29.0
2018-07-08,45.0
2018-07-15,74.0
2018-07-22,75.0
2018-07-29,40.0
2018-08-05,52.0
2018-08-12,64.0
2018-08-19,37.0
2018-08-26,40.0
2018-09-02,33.0
2018-09-09,49.0
2018-09-16,39.0
2018-09-23,56.0
2018-09-30,49.0
2018-10-07,45.0
2018-10-14,30.0
2018-10-21,69.0
2018-10-28,43.0
2018-11-04,51.0
2018-11-11,43.0
2018-11-18,44.0
2018-11-25,38.0
2018-12-02,65.0
2018-12-09,57.0
2018-12-16,67.0
2018-12-23,69.0
2018-12-30,55.0
2019-01-06,38.0
2019-01-13,36.0
2019-01-20,40.0
2019-01-27,66.0
2019-02-03,58.0
2019-02-10,41.0
2019-02-17,51.0
2019-02-24,31.0
2019-03-03,70.0
2019-03-10,30.0
