,MVT_GT_Dallas-Ft. Worth TX
2019-05-19,17.0
2019-05-26,23.0
2019-06-09,47.0
2019-06-16,36.0
2019-06-23,29.0
2019-06-30,34.0
2019-07-07,83.0
2019-07-14,61.0
2019-07-21,55.0
2019-07-28,35.0
2019-08-04,49.0
2019-08-11,34.0
2019-08-18,50.0
2019-08-25,43.0
2019-09-01,50.0
2019-09-08,45.0
2019-09-15,31.0
2019-09-22,16.0
2019-10-06,32.0
2019-10-13,16.0
2019-10-20,40.0
2019-10-27,47.0
2019-11-03,45.0
2019-11-10,26.0
2019-11-17,39.0
2019-11-24,59.0
2019-12-01,80.0
2019-12-08,76.0
2019-12-15,18.0
2019-12-22,23.0
2019-12-29,34.0
2020-01-05,56.0
2020-01-12,50.0
2020-01-19,17.0
2020-01-26,44.0
2020-02-02,43.0
2020-02-09,32.0
2020-02-16,53.0
2020-02-23,61.0
2020-03-01,28.0
2020-03-08,28.0
2020-03-15,16.0
2020-03-22,14.0
2020-03-29,24.0
2020-04-05,17.0
2020-04-12,49.0
2020-04-19,41.0
2020-04-26,46.0
2020-05-03,58.0
2020-05-10,30.0
2020-05-17,41.0
2020-05-24,61.0
2020-05-31,18.0
2020-06-07,50.0
2020-06-14,35.0
2020-06-21,24.0
2020-06-28,17.0
2020-07-05,13.0
2020-07-19,95.0
2020-07-26,31.0
2020-08-02,30.0
2020-08-09,21.0
2020-08-16,24.0
2020-08-23,21.0
2020-08-30,67.0
2020-09-06,75.0
2020-09-13,47.0
2020-09-20,31.0
2020-09-27,17.0
2020-10-04,56.0
2020-10-11,40.0
2020-10-18,58.0
2020-10-25,61.0
2020-11-01,31.0
2020-11-08,30.0
2020-11-15,76.0
2020-11-22,52.0
2020-11-29,36.0
2020-12-06,25.0
2020-12-13,31.0
2020-12-27,65.0
2021-01-03,18.0
2021-01-10,67.0
2021-01-17,28.0
2021-01-24,35.0
2021-01-31,38.0
2021-02-07,15.0
2021-02-14,48.0
2021-02-21,42.0
2021-02-28,19.0
2021-03-14,35.0
2021-03-21,37.0
2021-03-28,66.0
2021-04-04,20.0
2021-04-11,42.0
2021-04-18,36.0
2021-04-25,22.0
2021-05-02,17.0
2021-05-16,29.0
2021-05-23,72.0
2021-05-30,34.0
2021-06-06,44.0
2021-06-13,60.0
2021-06-20,32.0
2021-06-27,74.0
2021-07-18,69.0
2021-07-25,51.0
2021-08-01,48.0
2021-08-08,85.0
2021-08-15,39.0
2021-08-22,60.0
2021-08-29,51.0
2021-09-05,46.0
2021-09-12,39.0
2021-09-19,33.0
2021-09-26,45.0
2021-10-03,29.0
2021-10-17,99.0
2021-10-24,55.0
2021-10-31,73.0
2021-11-07,36.0
2021-11-28,90.0
2021-12-05,35.0
2021-12-12,43.0
2021-12-19,37.0
2021-12-26,75.0
2022-01-02,36.0
2022-01-23,97.0
2022-01-30,33.0
2022-02-06,51.0
2022-02-13,73.0
2022-02-20,21.0
2022-02-27,64.0
2022-03-06,44.0
2022-03-13,31.0
2022-03-20,52.0
2022-03-27,43.0
2022-04-03,49.0
2022-04-10,51.0
2022-04-17,69.0
2022-04-24,72.0
2022-05-01,25.0
2022-05-08,54.0
2022-05-15,54.0
2022-05-22,83.0
2022-05-29,53.0
2022-06-05,35.0
2022-06-12,74.0
2022-06-26,65.0
2022-07-03,49.0
2022-07-10,80.0
2022-07-17,19.0
2022-07-24,58.0
2022-08-07,53.0
2022-08-14,69.0
2022-08-21,44.0
2022-08-28,67.0
2022-09-04,83.0
2022-09-11,83.0
2022-09-18,37.0
2022-09-25,27.0
2022-10-02,47.0
2022-10-09,21.0
2022-10-23,37.0
2022-10-30,92.0
2022-11-06,61.0
2022-11-20,21.0
2022-11-27,24.0
2022-12-04,75.0
2022-12-11,20.0
2022-12-18,35.0
2022-12-25,59.0
